#labels Stretch1,Stretch2,Sigma,Sigma_min_mean,Sigma_max_mean,ElEdge_min,ElEdge_max,ElEdge_mean,ElDetJ_min_mean,ElDetJ_max_mean,_DROP_TOL_,Iters,Op_Complex,Smoo_Complex,SolveTime,CostEst
1.37,4.89,1e0,1,1,1,4.89,2.97424,0.286547,1.91967,0.05,-1,-1,-1,-1,-1
1.37,4.89,1e0,1,1,1,4.89,2.97424,0.286547,1.91967,0.1,-1,-1,-1,-1,-1
1.37,4.89,1e0,1,1,1,4.89,2.97424,0.286547,1.91967,0.005,37,1.04,1.07,21.3,0
1.37,4.89,1e0,1,1,1,4.89,2.97424,0.286547,1.91967,0.025,26,1.11,1.15,14.53,1
1.37,4.89,1e0,1,1,1,4.89,2.97424,0.286547,1.91967,0,35,1.03,1.07,21.6,0
1.37,4.89,1e0,1,1,1,4.89,2.97424,0.286547,1.91967,0.001,38,1.04,1.07,23.59,0
1.00,1.61,1e0,1,1,1,1.61,1.305,0.766284,1.23372,0.005,18,1.04,1.07,10.43,1
1.00,1.61,1e0,1,1,1,1.61,1.305,0.766284,1.23372,0.075,-1,-1,-1,-1,-1
1.00,1.61,1e0,1,1,1,1.61,1.305,0.766284,1.23372,0.001,18,1.04,1.07,10.47,1
1.00,1.61,1e0,1,1,1,1.61,1.305,0.766284,1.23372,0.025,19,1.05,1.08,12.26,1
1.00,1.61,1e0,1,1,1,1.61,1.305,0.766284,1.23372,0.05,-1,-1,-1,-1,-1
1.00,1.61,1e0,1,1,1,1.61,1.305,0.766284,1.23372,0.1,-1,-1,-1,-1,-1
1.00,1.61,1e0,1,1,1,1.61,1.305,0.766284,1.23372,0.01,18,1.04,1.07,11.65,1
1.00,1.61,1e0,1,1,1,1.61,1.305,0.766284,1.23372,0,18,1.03,1.07,12.95,1
14.87,23.95,1e0,1,1,1,23.95,14.5513,0.0101021,3.59773,0.005,58,1.16,1.21,35.17,0
14.87,23.95,1e0,1,1,1,23.95,14.5513,0.0101021,3.59773,0.075,-1,-1,-1,-1,-1
14.87,23.95,1e0,1,1,1,23.95,14.5513,0.0101021,3.59773,0,114,1.03,1.07,94.56,0
14.87,23.95,1e0,1,1,1,23.95,14.5513,0.0101021,3.59773,0.05,-1,-1,-1,-1,-1
14.87,23.95,1e0,1,1,1,23.95,14.5513,0.0101021,3.59773,0.1,-1,-1,-1,-1,-1
14.87,23.95,1e0,1,1,1,23.95,14.5513,0.0101021,3.59773,0.025,30,1.27,1.32,18.64,1
14.87,23.95,1e0,1,1,1,23.95,14.5513,0.0101021,3.59773,0.01,48,1.21,1.25,27.79,0
14.87,23.95,1e0,1,1,1,23.95,14.5513,0.0101021,3.59773,0.001,91,1.06,1.1,82.58,0
1.61,4.18,1e0,1,1,1,4.18,2.64635,0.295862,1.99109,0.001,37,1.04,1.07,17.72,0
1.61,4.18,1e0,1,1,1,4.18,2.64635,0.295862,1.99109,0.075,-1,-1,-1,-1,-1
1.61,4.18,1e0,1,1,1,4.18,2.64635,0.295862,1.99109,0,31,1.03,1.07,15.28,1
1.61,4.18,1e0,1,1,1,4.18,2.64635,0.295862,1.99109,0.025,24,1.11,1.15,11.77,1
1.61,4.18,1e0,1,1,1,4.18,2.64635,0.295862,1.99109,0.05,-1,-1,-1,-1,-1
1.61,4.18,1e0,1,1,1,4.18,2.64635,0.295862,1.99109,0.005,37,1.04,1.07,21.16,0
1.61,4.18,1e0,1,1,1,4.18,2.64635,0.295862,1.99109,0.1,-1,-1,-1,-1,-1
1.61,4.18,1e0,1,1,1,4.18,2.64635,0.295862,1.99109,0.01,27,1.05,1.09,16.6,1
2.21,28.07,1e0,1,1,1,28.07,14.6224,0.0428657,2.65916,0.075,-1,-1,-1,-1,-1
2.21,28.07,1e0,1,1,1,28.07,14.6224,0.0428657,2.65916,0,113,1.03,1.07,89.49,0
2.21,28.07,1e0,1,1,1,28.07,14.6224,0.0428657,2.65916,0.001,70,1.07,1.11,44.72,0
2.21,28.07,1e0,1,1,1,28.07,14.6224,0.0428657,2.65916,0.05,-1,-1,-1,-1,-1
2.21,28.07,1e0,1,1,1,28.07,14.6224,0.0428657,2.65916,0.1,-1,-1,-1,-1,-1
2.21,28.07,1e0,1,1,1,28.07,14.6224,0.0428657,2.65916,0.01,25,1.1,1.14,12.63,1
2.21,28.07,1e0,1,1,1,28.07,14.6224,0.0428657,2.65916,0.005,34,1.09,1.14,18.85,0
2.21,28.07,1e0,1,1,1,28.07,14.6224,0.0428657,2.65916,0.025,23,1.12,1.16,12.47,1
17.43,28.07,1e0,1,1,1,28.07,17.0004,0.00746603,3.65283,0.075,-1,-1,-1,-1,-1
17.43,28.07,1e0,1,1,1,28.07,17.0004,0.00746603,3.65283,0,122,1.03,1.07,102.7,0
17.43,28.07,1e0,1,1,1,28.07,17.0004,0.00746603,3.65283,0.05,-1,-1,-1,-1,-1
17.43,28.07,1e0,1,1,1,28.07,17.0004,0.00746603,3.65283,0.1,-1,-1,-1,-1,-1
17.43,28.07,1e0,1,1,1,28.07,17.0004,0.00746603,3.65283,0.001,93,1.08,1.12,72.82,0
17.43,28.07,1e0,1,1,1,28.07,17.0004,0.00746603,3.65283,0.025,29,1.28,1.33,17.62,1
17.43,28.07,1e0,1,1,1,28.07,17.0004,0.00746603,3.65283,0.01,47,1.22,1.27,29.89,0
17.43,28.07,1e0,1,1,1,28.07,17.0004,0.00746603,3.65283,0.005,59,1.18,1.22,34.63,0
1.17,45.20,1e0,1,1,1,45.2,23.1117,0.0398987,2.11,0.025,26,1.11,1.15,16.01,1
1.17,45.20,1e0,1,1,1,45.2,23.1117,0.0398987,2.11,0.075,-1,-1,-1,-1,-1
1.17,45.20,1e0,1,1,1,45.2,23.1117,0.0398987,2.11,0.001,47,1.09,1.13,31.57,0
1.17,45.20,1e0,1,1,1,45.2,23.1117,0.0398987,2.11,0.05,-1,-1,-1,-1,-1
1.17,45.20,1e0,1,1,1,45.2,23.1117,0.0398987,2.11,0.01,29,1.1,1.14,16.3,1
1.17,45.20,1e0,1,1,1,45.2,23.1117,0.0398987,2.11,0.1,-1,-1,-1,-1,-1
1.17,45.20,1e0,1,1,1,45.2,23.1117,0.0398987,2.11,0.005,29,1.1,1.14,17.99,1
1.17,45.20,1e0,1,1,1,45.2,23.1117,0.0398987,2.11,0,112,1.03,1.07,109.4,0
45.20,85.32,1e0,1,1,1,85.32,49.2838,0.00100301,3.86808,0.075,-1,-1,-1,-1,-1
45.20,85.32,1e0,1,1,1,85.32,49.2838,0.00100301,3.86808,0.05,-1,-1,-1,-1,-1
45.20,85.32,1e0,1,1,1,85.32,49.2838,0.00100301,3.86808,0.01,42,1.3,1.35,24.78,0
45.20,85.32,1e0,1,1,1,85.32,49.2838,0.00100301,3.86808,0.1,-1,-1,-1,-1,-1
45.20,85.32,1e0,1,1,1,85.32,49.2838,0.00100301,3.86808,0.005,68,1.27,1.32,46.43,0
45.20,85.32,1e0,1,1,1,85.32,49.2838,0.00100301,3.86808,0.025,28,1.33,1.38,14.42,1
45.20,85.32,1e0,1,1,1,85.32,49.2838,0.00100301,3.86808,0,193,1.03,1.07,203.4,0
45.20,85.32,1e0,1,1,1,85.32,49.2838,0.00100301,3.86808,0.001,128,1.19,1.24,133.1,0
1.37,10.83,1e0,1,1,1,10.83,5.94136,0.142668,2.11678,0.075,-1,-1,-1,-1,-1
1.37,10.83,1e0,1,1,1,10.83,5.94136,0.142668,2.11678,0.05,-1,-1,-1,-1,-1
1.37,10.83,1e0,1,1,1,10.83,5.94136,0.142668,2.11678,0.1,-1,-1,-1,-1,-1
1.37,10.83,1e0,1,1,1,10.83,5.94136,0.142668,2.11678,0.001,59,1.04,1.07,40.56,0
1.37,10.83,1e0,1,1,1,10.83,5.94136,0.142668,2.11678,0,60,1.03,1.07,34.22,0
1.37,10.83,1e0,1,1,1,10.83,5.94136,0.142668,2.11678,0.025,23,1.11,1.15,12.94,1
1.37,10.83,1e0,1,1,1,10.83,5.94136,0.142668,2.11678,0.01,24,1.09,1.13,10.96,1
1.37,10.83,1e0,1,1,1,10.83,5.94136,0.142668,2.11678,0.005,32,1.08,1.12,20.7,0
32.90,45.20,1e0,1,1,1,45.2,28.3958,0.00255398,3.79798,0.075,-1,-1,-1,-1,-1
32.90,45.20,1e0,1,1,1,45.2,28.3958,0.00255398,3.79798,0,147,1.03,1.07,150.9,0
32.90,45.20,1e0,1,1,1,45.2,28.3958,0.00255398,3.79798,0.005,61,1.24,1.28,42.27,0
32.90,45.20,1e0,1,1,1,45.2,28.3958,0.00255398,3.79798,0.025,29,1.32,1.36,18.08,1
32.90,45.20,1e0,1,1,1,45.2,28.3958,0.00255398,3.79798,0.01,43,1.28,1.32,28.16,0
32.90,45.20,1e0,1,1,1,45.2,28.3958,0.00255398,3.79798,0.05,-1,-1,-1,-1,-1
32.90,45.20,1e0,1,1,1,45.2,28.3958,0.00255398,3.79798,0.1,-1,-1,-1,-1,-1
32.90,45.20,1e0,1,1,1,45.2,28.3958,0.00255398,3.79798,0.001,111,1.14,1.19,101.3,0
3.04,72.79,1e0,1,1,1,72.79,37.0381,0.0134178,2.96911,0.075,-1,-1,-1,-1,-1
3.04,72.79,1e0,1,1,1,72.79,37.0381,0.0134178,2.96911,0.01,34,1.1,1.15,17.43,1
3.04,72.79,1e0,1,1,1,72.79,37.0381,0.0134178,2.96911,0.001,66,1.09,1.13,43.01,0
3.04,72.79,1e0,1,1,1,72.79,37.0381,0.0134178,2.96911,0,168,1.03,1.07,167,0
3.04,72.79,1e0,1,1,1,72.79,37.0381,0.0134178,2.96911,0.05,-1,-1,-1,-1,-1
3.04,72.79,1e0,1,1,1,72.79,37.0381,0.0134178,2.96911,0.1,-1,-1,-1,-1,-1
3.04,72.79,1e0,1,1,1,72.79,37.0381,0.0134178,2.96911,0.025,35,1.12,1.16,19.08,1
3.04,72.79,1e0,1,1,1,72.79,37.0381,0.0134178,2.96911,0.005,37,1.1,1.14,19.22,1
38.57,52.98,1e0,1,1,1,52.98,33.2326,0.00187267,3.82668,0.025,30,1.32,1.37,18.47,1
38.57,52.98,1e0,1,1,1,52.98,33.2326,0.00187267,3.82668,0.075,-1,-1,-1,-1,-1
38.57,52.98,1e0,1,1,1,52.98,33.2326,0.00187267,3.82668,0.005,60,1.26,1.3,41.63,0
38.57,52.98,1e0,1,1,1,52.98,33.2326,0.00187267,3.82668,0.001,117,1.16,1.2,99.43,0
38.57,52.98,1e0,1,1,1,52.98,33.2326,0.00187267,3.82668,0.05,-1,-1,-1,-1,-1
38.57,52.98,1e0,1,1,1,52.98,33.2326,0.00187267,3.82668,0.1,-1,-1,-1,-1,-1
38.57,52.98,1e0,1,1,1,52.98,33.2326,0.00187267,3.82668,0.01,55,1.28,1.33,37.81,0
38.57,52.98,1e0,1,1,1,52.98,33.2326,0.00187267,3.82668,0,156,1.03,1.07,143.4,0
45.20,100.00,1e0,1,1,1,100,56.1464,0.000857229,3.87467,0.025,28,1.33,1.38,16.38,1
45.20,100.00,1e0,1,1,1,100,56.1464,0.000857229,3.87467,0.075,-1,-1,-1,-1,-1
45.20,100.00,1e0,1,1,1,100,56.1464,0.000857229,3.87467,0.05,-1,-1,-1,-1,-1
45.20,100.00,1e0,1,1,1,100,56.1464,0.000857229,3.87467,0.1,-1,-1,-1,-1,-1
45.20,100.00,1e0,1,1,1,100,56.1464,0.000857229,3.87467,0.005,70,1.28,1.33,56.05,0
45.20,100.00,1e0,1,1,1,100,56.1464,0.000857229,3.87467,0,200,1.03,1.07,238.4,0
45.20,100.00,1e0,1,1,1,100,56.1464,0.000857229,3.87467,0.01,44,1.3,1.35,24.48,0
45.20,100.00,1e0,1,1,1,100,56.1464,0.000857229,3.87467,0.001,130,1.2,1.24,116.1,0
1.17,4.18,1e0,1,1,1,4.18,2.60247,0.355853,1.74033,0.075,-1,-1,-1,-1,-1
1.17,4.18,1e0,1,1,1,4.18,2.60247,0.355853,1.74033,0,43,1.03,1.07,31.85,1
1.17,4.18,1e0,1,1,1,4.18,2.60247,0.355853,1.74033,0.05,-1,-1,-1,-1,-1
1.17,4.18,1e0,1,1,1,4.18,2.60247,0.355853,1.74033,0.025,53,1.11,1.15,58.49,0
1.17,4.18,1e0,1,1,1,4.18,2.60247,0.355853,1.74033,0.1,-1,-1,-1,-1,-1
1.17,4.18,1e0,1,1,1,4.18,2.60247,0.355853,1.74033,0.01,53,1.06,1.1,42.66,0
1.17,4.18,1e0,1,1,1,4.18,2.60247,0.355853,1.74033,0.005,43,1.04,1.07,41.46,1
1.17,4.18,1e0,1,1,1,4.18,2.60247,0.355853,1.74033,0.001,43,1.04,1.07,40.25,1
4.89,62.10,1e0,1,1,1,62.1,31.8407,0.0107626,3.26825,0.025,45,1.18,1.23,25.74,1
4.89,62.10,1e0,1,1,1,62.1,31.8407,0.0107626,3.26825,0.075,-1,-1,-1,-1,-1
4.89,62.10,1e0,1,1,1,62.1,31.8407,0.0107626,3.26825,0.001,75,1.09,1.13,47.87,0
4.89,62.10,1e0,1,1,1,62.1,31.8407,0.0107626,3.26825,0.01,50,1.11,1.15,30.05,1
4.89,62.10,1e0,1,1,1,62.1,31.8407,0.0107626,3.26825,0.05,-1,-1,-1,-1,-1
4.89,62.10,1e0,1,1,1,62.1,31.8407,0.0107626,3.26825,0.1,-1,-1,-1,-1,-1
4.89,62.10,1e0,1,1,1,62.1,31.8407,0.0107626,3.26825,0.005,50,1.1,1.14,27.47,1
4.89,62.10,1e0,1,1,1,62.1,31.8407,0.0107626,3.26825,0,155,1.03,1.07,148.2,0
1.61,2.59,1e0,1,1,1,2.59,1.8676,0.426899,1.78013,0.025,26,1.1,1.14,11.66,1
1.61,2.59,1e0,1,1,1,2.59,1.8676,0.426899,1.78013,0.075,-1,-1,-1,-1,-1
1.61,2.59,1e0,1,1,1,2.59,1.8676,0.426899,1.78013,0.1,-1,-1,-1,-1,-1
1.61,2.59,1e0,1,1,1,2.59,1.8676,0.426899,1.78013,0.05,-1,-1,-1,-1,-1
1.61,2.59,1e0,1,1,1,2.59,1.8676,0.426899,1.78013,0.001,37,1.04,1.07,19.93,0
1.61,2.59,1e0,1,1,1,2.59,1.8676,0.426899,1.78013,0,31,1.03,1.07,14.09,1
1.61,2.59,1e0,1,1,1,2.59,1.8676,0.426899,1.78013,0.01,37,1.04,1.07,22.09,0
1.61,2.59,1e0,1,1,1,2.59,1.8676,0.426899,1.78013,0.005,37,1.04,1.07,18.16,0
10.83,32.90,1e0,1,1,1,32.9,18.0168,0.00997414,3.55386,0.075,-1,-1,-1,-1,-1
10.83,32.90,1e0,1,1,1,32.9,18.0168,0.00997414,3.55386,0,130,1.03,1.07,134,0
10.83,32.90,1e0,1,1,1,32.9,18.0168,0.00997414,3.55386,0.025,33,1.26,1.3,22.64,1
10.83,32.90,1e0,1,1,1,32.9,18.0168,0.00997414,3.55386,0.005,67,1.14,1.18,46.91,0
10.83,32.90,1e0,1,1,1,32.9,18.0168,0.00997414,3.55386,0.05,-1,-1,-1,-1,-1
10.83,32.90,1e0,1,1,1,32.9,18.0168,0.00997414,3.55386,0.1,-1,-1,-1,-1,-1
10.83,32.90,1e0,1,1,1,32.9,18.0168,0.00997414,3.55386,0.001,91,1.07,1.11,64.41,0
10.83,32.90,1e0,1,1,1,32.9,18.0168,0.00997414,3.55386,0.01,50,1.19,1.24,28.93,0
1.89,28.07,1e0,1,1,1,28.07,14.5979,0.0476121,2.52593,0.01,23,1.1,1.14,12.08,1
1.89,28.07,1e0,1,1,1,28.07,14.5979,0.0476121,2.52593,0.005,33,1.09,1.14,20.74,0
1.89,28.07,1e0,1,1,1,28.07,14.5979,0.0476121,2.52593,0.075,-1,-1,-1,-1,-1
1.89,28.07,1e0,1,1,1,28.07,14.5979,0.0476121,2.52593,0.001,63,1.08,1.12,38.44,0
1.89,28.07,1e0,1,1,1,28.07,14.5979,0.0476121,2.52593,0.025,19,1.11,1.16,9.952,1
1.89,28.07,1e0,1,1,1,28.07,14.5979,0.0476121,2.52593,0.05,-1,-1,-1,-1,-1
1.89,28.07,1e0,1,1,1,28.07,14.5979,0.0476121,2.52593,0.1,-1,-1,-1,-1,-1
1.89,28.07,1e0,1,1,1,28.07,14.5979,0.0476121,2.52593,0,112,1.03,1.07,102.8,0
28.07,62.10,1e0,1,1,1,62.1,34.9952,0.00218065,3.80119,0.001,124,1.14,1.19,108.2,0
28.07,62.10,1e0,1,1,1,62.1,34.9952,0.00218065,3.80119,0.075,-1,-1,-1,-1,-1
28.07,62.10,1e0,1,1,1,62.1,34.9952,0.00218065,3.80119,0,158,1.03,1.07,165.2,0
28.07,62.10,1e0,1,1,1,62.1,34.9952,0.00218065,3.80119,0.025,36,1.31,1.36,20.18,1
28.07,62.10,1e0,1,1,1,62.1,34.9952,0.00218065,3.80119,0.05,-1,-1,-1,-1,-1
28.07,62.10,1e0,1,1,1,62.1,34.9952,0.00218065,3.80119,0.1,-1,-1,-1,-1,-1
28.07,62.10,1e0,1,1,1,62.1,34.9952,0.00218065,3.80119,0.005,68,1.23,1.28,48.2,0
28.07,62.10,1e0,1,1,1,62.1,34.9952,0.00218065,3.80119,0.01,57,1.27,1.32,35.2,0
2.59,5.74,1e0,1,1,1,5.74,3.54859,0.165312,2.45763,0.075,-1,-1,-1,-1,-1
2.59,5.74,1e0,1,1,1,5.74,3.54859,0.165312,2.45763,0,39,1.03,1.07,25.87,0
2.59,5.74,1e0,1,1,1,5.74,3.54859,0.165312,2.45763,0.001,40,1.04,1.07,27.07,0
2.59,5.74,1e0,1,1,1,5.74,3.54859,0.165312,2.45763,0.05,-1,-1,-1,-1,-1
2.59,5.74,1e0,1,1,1,5.74,3.54859,0.165312,2.45763,0.1,-1,-1,-1,-1,-1
2.59,5.74,1e0,1,1,1,5.74,3.54859,0.165312,2.45763,0.005,38,1.04,1.08,22.77,0
2.59,5.74,1e0,1,1,1,5.74,3.54859,0.165312,2.45763,0.01,28,1.07,1.11,13.04,1
2.59,5.74,1e0,1,1,1,5.74,3.54859,0.165312,2.45763,0.025,22,1.12,1.16,12,1
5.74,45.20,1e0,1,1,1,45.2,23.4825,0.0128457,3.33279,0.075,-1,-1,-1,-1,-1
5.74,45.20,1e0,1,1,1,45.2,23.4825,0.0128457,3.33279,0.01,55,1.11,1.15,30.76,0
5.74,45.20,1e0,1,1,1,45.2,23.4825,0.0128457,3.33279,0.05,-1,-1,-1,-1,-1
5.74,45.20,1e0,1,1,1,45.2,23.4825,0.0128457,3.33279,0.025,39,1.21,1.25,23.08,1
5.74,45.20,1e0,1,1,1,45.2,23.4825,0.0128457,3.33279,0.1,-1,-1,-1,-1,-1
5.74,45.20,1e0,1,1,1,45.2,23.4825,0.0128457,3.33279,0,141,1.03,1.07,136.9,0
5.74,45.20,1e0,1,1,1,45.2,23.4825,0.0128457,3.33279,0.001,81,1.08,1.12,55.73,0
5.74,45.20,1e0,1,1,1,45.2,23.4825,0.0128457,3.33279,0.005,55,1.1,1.14,30.37,0
28.07,100.00,1e0,1,1,1,100,53.3072,0.00136237,3.82416,0.075,-1,-1,-1,-1,-1
28.07,100.00,1e0,1,1,1,100,53.3072,0.00136237,3.82416,0.001,142,1.16,1.2,137.6,0
28.07,100.00,1e0,1,1,1,100,53.3072,0.00136237,3.82416,0,200,1.03,1.07,224.7,0
28.07,100.00,1e0,1,1,1,100,53.3072,0.00136237,3.82416,0.05,-1,-1,-1,-1,-1
28.07,100.00,1e0,1,1,1,100,53.3072,0.00136237,3.82416,0.01,63,1.28,1.33,42.51,0
28.07,100.00,1e0,1,1,1,100,53.3072,0.00136237,3.82416,0.1,-1,-1,-1,-1,-1
28.07,100.00,1e0,1,1,1,100,53.3072,0.00136237,3.82416,0.025,38,1.31,1.36,23.23,1
28.07,100.00,1e0,1,1,1,100,53.3072,0.00136237,3.82416,0.005,74,1.24,1.28,58.48,0
5.74,9.24,1e0,1,1,1,9.24,5.81035,0.0579562,3.07386,0.001,57,1.04,1.07,40.03,0
5.74,9.24,1e0,1,1,1,9.24,5.81035,0.0579562,3.07386,0.075,-1,-1,-1,-1,-1
5.74,9.24,1e0,1,1,1,9.24,5.81035,0.0579562,3.07386,0.005,45,1.06,1.1,26.15,0
5.74,9.24,1e0,1,1,1,9.24,5.81035,0.0579562,3.07386,0.05,-1,-1,-1,-1,-1
5.74,9.24,1e0,1,1,1,9.24,5.81035,0.0579562,3.07386,0.1,-1,-1,-1,-1,-1
5.74,9.24,1e0,1,1,1,9.24,5.81035,0.0579562,3.07386,0.01,37,1.1,1.14,20.86,0
5.74,9.24,1e0,1,1,1,9.24,5.81035,0.0579562,3.07386,0,60,1.03,1.07,33.73,0
5.74,9.24,1e0,1,1,1,9.24,5.81035,0.0579562,3.07386,0.025,27,1.2,1.24,13.21,1
1.89,72.79,1e0,1,1,1,72.79,36.9562,0.0187571,2.58047,0.001,53,1.09,1.14,37.85,0
1.89,72.79,1e0,1,1,1,72.79,36.9562,0.0187571,2.58047,0.075,-1,-1,-1,-1,-1
1.89,72.79,1e0,1,1,1,72.79,36.9562,0.0187571,2.58047,0.025,21,1.11,1.16,11.24,1
1.89,72.79,1e0,1,1,1,72.79,36.9562,0.0187571,2.58047,0.05,-1,-1,-1,-1,-1
1.89,72.79,1e0,1,1,1,72.79,36.9562,0.0187571,2.58047,0.005,27,1.1,1.14,14.16,0
1.89,72.79,1e0,1,1,1,72.79,36.9562,0.0187571,2.58047,0.1,-1,-1,-1,-1,-1
1.89,72.79,1e0,1,1,1,72.79,36.9562,0.0187571,2.58047,0,162,1.03,1.07,191.3,0
1.89,72.79,1e0,1,1,1,72.79,36.9562,0.0187571,2.58047,0.01,22,1.1,1.15,9.802,1
1.89,3.56,1e0,1,1,1,3.56,2.38148,0.303527,2.04225,0.075,-1,-1,-1,-1,-1
1.89,3.56,1e0,1,1,1,3.56,2.38148,0.303527,2.04225,0.025,22,1.12,1.16,11.49,1
1.89,3.56,1e0,1,1,1,3.56,2.38148,0.303527,2.04225,0.05,-1,-1,-1,-1,-1
1.89,3.56,1e0,1,1,1,3.56,2.38148,0.303527,2.04225,0.1,-1,-1,-1,-1,-1
1.89,3.56,1e0,1,1,1,3.56,2.38148,0.303527,2.04225,0.01,33,1.04,1.08,18.58,0
1.89,3.56,1e0,1,1,1,3.56,2.38148,0.303527,2.04225,0.001,34,1.04,1.07,17.65,0
1.89,3.56,1e0,1,1,1,3.56,2.38148,0.303527,2.04225,0.005,34,1.04,1.07,19.19,0
1.89,3.56,1e0,1,1,1,3.56,2.38148,0.303527,2.04225,0,27,1.03,1.07,13.68,1
32.90,52.98,1e0,1,1,1,52.98,31.8067,0.00218589,3.81009,0.001,119,1.15,1.19,117.6,0
32.90,52.98,1e0,1,1,1,52.98,31.8067,0.00218589,3.81009,0.075,-1,-1,-1,-1,-1
32.90,52.98,1e0,1,1,1,52.98,31.8067,0.00218589,3.81009,0.005,64,1.24,1.29,39.25,0
32.90,52.98,1e0,1,1,1,52.98,31.8067,0.00218589,3.81009,0,154,1.03,1.07,149.8,0
32.90,52.98,1e0,1,1,1,52.98,31.8067,0.00218589,3.81009,0.05,-1,-1,-1,-1,-1
32.90,52.98,1e0,1,1,1,52.98,31.8067,0.00218589,3.81009,0.025,30,1.31,1.36,20.89,1
32.90,52.98,1e0,1,1,1,52.98,31.8067,0.00218589,3.81009,0.1,-1,-1,-1,-1,-1
32.90,52.98,1e0,1,1,1,52.98,31.8067,0.00218589,3.81009,0.01,45,1.28,1.32,25.88,0
45.20,52.98,1e0,1,1,1,52.98,35.118,0.00160393,3.84092,0.025,30,1.32,1.37,16.57,1
45.20,52.98,1e0,1,1,1,52.98,35.118,0.00160393,3.84092,0.075,-1,-1,-1,-1,-1
45.20,52.98,1e0,1,1,1,52.98,35.118,0.00160393,3.84092,0,166,1.03,1.07,164.5,0
45.20,52.98,1e0,1,1,1,52.98,35.118,0.00160393,3.84092,0.005,62,1.26,1.31,38.43,0
45.20,52.98,1e0,1,1,1,52.98,35.118,0.00160393,3.84092,0.05,-1,-1,-1,-1,-1
45.20,52.98,1e0,1,1,1,52.98,35.118,0.00160393,3.84092,0.1,-1,-1,-1,-1,-1
45.20,52.98,1e0,1,1,1,52.98,35.118,0.00160393,3.84092,0.001,110,1.17,1.21,84.85,0
45.20,52.98,1e0,1,1,1,52.98,35.118,0.00160393,3.84092,0.01,47,1.29,1.34,29.93,0
2.59,12.69,1e0,1,1,1,12.69,6.97957,0.0813883,2.675,0,71,1.03,1.07,44.86,0
2.59,12.69,1e0,1,1,1,12.69,6.97957,0.0813883,2.675,0.075,-1,-1,-1,-1,-1
2.59,12.69,1e0,1,1,1,12.69,6.97957,0.0813883,2.675,0.025,22,1.12,1.16,10.11,1
2.59,12.69,1e0,1,1,1,12.69,6.97957,0.0813883,2.675,0.001,70,1.04,1.07,52.48,0
2.59,12.69,1e0,1,1,1,12.69,6.97957,0.0813883,2.675,0.05,-1,-1,-1,-1,-1
2.59,12.69,1e0,1,1,1,12.69,6.97957,0.0813883,2.675,0.1,-1,-1,-1,-1,-1
2.59,12.69,1e0,1,1,1,12.69,6.97957,0.0813883,2.675,0.01,27,1.09,1.13,14.51,1
2.59,12.69,1e0,1,1,1,12.69,6.97957,0.0813883,2.675,0.005,38,1.08,1.12,20.48,0
1.37,4.18,1e0,1,1,1,4.18,2.62031,0.325823,1.86586,0.001,39,1.04,1.07,38.85,0
1.37,4.18,1e0,1,1,1,4.18,2.62031,0.325823,1.86586,0.075,-1,-1,-1,-1,-1
1.37,4.18,1e0,1,1,1,4.18,2.62031,0.325823,1.86586,0.005,39,1.04,1.07,39.47,0
1.37,4.18,1e0,1,1,1,4.18,2.62031,0.325823,1.86586,0,35,1.03,1.07,36,1
1.37,4.18,1e0,1,1,1,4.18,2.62031,0.325823,1.86586,0.01,28,1.06,1.1,27.4,1
1.37,4.18,1e0,1,1,1,4.18,2.62031,0.325823,1.86586,0.05,-1,-1,-1,-1,-1
1.37,4.18,1e0,1,1,1,4.18,2.62031,0.325823,1.86586,0.1,-1,-1,-1,-1,-1
1.37,4.18,1e0,1,1,1,4.18,2.62031,0.325823,1.86586,0.025,27,1.11,1.15,27.85,1
20.43,45.20,1e0,1,1,1,45.2,25.5635,0.00404013,3.73081,0.1,-1,-1,-1,-1,-1
20.43,45.20,1e0,1,1,1,45.2,25.5635,0.00404013,3.73081,0.075,-1,-1,-1,-1,-1
20.43,45.20,1e0,1,1,1,45.2,25.5635,0.00404013,3.73081,0,148,1.03,1.07,158,0
20.43,45.20,1e0,1,1,1,45.2,25.5635,0.00404013,3.73081,0.025,39,1.3,1.35,25.92,1
20.43,45.20,1e0,1,1,1,45.2,25.5635,0.00404013,3.73081,0.05,-1,-1,-1,-1,-1
20.43,45.20,1e0,1,1,1,45.2,25.5635,0.00404013,3.73081,0.005,69,1.21,1.25,54.96,0
20.43,45.20,1e0,1,1,1,45.2,25.5635,0.00404013,3.73081,0.001,114,1.09,1.13,96.38,0
20.43,45.20,1e0,1,1,1,45.2,25.5635,0.00404013,3.73081,0.01,52,1.25,1.29,36.13,0
20.43,23.95,1e0,1,1,1,23.95,16.038,0.00748113,3.66051,0.075,-1,-1,-1,-1,-1
20.43,23.95,1e0,1,1,1,23.95,16.038,0.00748113,3.66051,0.025,28,1.29,1.34,16.23,1
20.43,23.95,1e0,1,1,1,23.95,16.038,0.00748113,3.66051,0,114,1.03,1.07,103.5,0
20.43,23.95,1e0,1,1,1,23.95,16.038,0.00748113,3.66051,0.005,55,1.18,1.23,34.27,0
20.43,23.95,1e0,1,1,1,23.95,16.038,0.00748113,3.66051,0.05,-1,-1,-1,-1,-1
20.43,23.95,1e0,1,1,1,23.95,16.038,0.00748113,3.66051,0.1,-1,-1,-1,-1,-1
