%labels Sigma_min_mean,Sigma_max_mean,ElEdge_min,ElEdge_max,ElEdge_mean,ElDetJ_min_mean,ElDetJ_max_mean,_DROP_TOL_,Iters,Op_Complex,Smoo_Complex,SolveTime,CostEst,Pred,Pr -1,Pr 0,Pr 1
1,1,1,3.04,2.03316,0.456267,1.62285,0.001,45,1.04,1.07,36.23,1,1,0,0.145972,0.854028
1,1,1,3.04,2.03316,0.456267,1.62285,0.01,45,1.04,1.07,39.29,1,1,0,0.237974,0.762026
1,1,1,3.04,2.03316,0.456267,1.62285,0.005,45,1.04,1.07,42.13,1,1,0,0.188239,0.811761
1,1,1,28.07,15.4249,0.0134374,3.48521,0.01,50,1.18,1.22,34.29,0,0,0,0.902014,0.097986
1,1,1,28.07,15.4249,0.0134374,3.48521,0.005,65,1.1,1.14,44.59,0,0,0,1,0
1,1,1,28.07,15.4249,0.0134374,3.48521,0.05,-1,-1,-1,-1,-1,-1,0.882399,0,0.117601
1,1,1,28.07,15.4249,0.0134374,3.48521,0.1,-1,-1,-1,-1,-1,-1,0.949347,0,0.050653
1,1,1,28.07,15.4249,0.0134374,3.48521,0.025,35,1.24,1.29,18.58,1,1,0,0.142559,0.857441
1,1,1,28.07,15.4249,0.0134374,3.48521,0.075,-1,-1,-1,-1,-1,-1,0.90271,0,0.0972898
1,1,1,28.07,15.4249,0.0134374,3.48521,0,120,1.03,1.07,114,0,0,0,0.901283,0.0987171
1,1,1,28.07,15.4249,0.0134374,3.48521,0.001,91,1.07,1.11,68.91,0,0,0,1,0
1,1,1,17.43,9.38436,0.0537221,2.84659,0.075,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,17.43,9.38436,0.0537221,2.84659,0.001,84,1.05,1.09,55.71,0,0,0,0.926486,0.0735135
1,1,1,17.43,9.38436,0.0537221,2.84659,0.005,41,1.08,1.12,26.26,0,0,0,1,0
1,1,1,17.43,9.38436,0.0537221,2.84659,0.05,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,17.43,9.38436,0.0537221,2.84659,0,91,1.03,1.07,66.13,0,0,0,0.953678,0.0463222
1,1,1,17.43,9.38436,0.0537221,2.84659,0.1,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,17.43,9.38436,0.0537221,2.84659,0.025,28,1.12,1.16,12.9,1,1,0,0.116432,0.883568
1,1,1,17.43,9.38436,0.0537221,2.84659,0.01,28,1.09,1.14,15.42,1,1,0,0.150002,0.849998
1,1,1,100,51.2823,0.00334776,3.62562,0.025,37,1.26,1.31,20.21,1,1,0,0.0468615,0.953138
1,1,1,100,51.2823,0.00334776,3.62562,0.075,-1,-1,-1,-1,-1,-1,0.951847,0,0.0481533
1,1,1,100,51.2823,0.00334776,3.62562,0.001,100,1.1,1.14,76.34,0,0,0,0.959585,0.0404145
1,1,1,100,51.2823,0.00334776,3.62562,0.05,-1,-1,-1,-1,-1,-1,0.906887,0,0.0931134
1,1,1,100,51.2823,0.00334776,3.62562,0.1,-1,-1,-1,-1,-1,-1,0.906887,0,0.0931134
1,1,1,100,51.2823,0.00334776,3.62562,0,199,1.03,1.07,249.4,0,0,0,1,0
1,1,1,100,51.2823,0.00334776,3.62562,0.01,59,1.21,1.25,38.84,0,0,0,0.697816,0.302184
1,1,1,100,51.2823,0.00334776,3.62562,0.005,83,1.15,1.19,58.58,0,0,0,0.88222,0.11778
1,1,1,38.57,27.4751,0.00255463,3.80038,0.075,-1,-1,-1,-1,-1,-1,0.904034,0,0.0959659
1,1,1,38.57,27.4751,0.00255463,3.80038,0,141,1.03,1.07,142,0,0,0,0.95141,0.0485902
1,1,1,38.57,27.4751,0.00255463,3.80038,0.001,103,1.15,1.19,75.33,0,0,0,1,0
1,1,1,38.57,27.4751,0.00255463,3.80038,0.05,-1,-1,-1,-1,-1,-1,0.911727,0,0.0882725
1,1,1,38.57,27.4751,0.00255463,3.80038,0.025,26,1.32,1.37,13.73,1,1,0,0.101379,0.898621
1,1,1,38.57,27.4751,0.00255463,3.80038,0.1,-1,-1,-1,-1,-1,-1,0.958038,0,0.0419616
1,1,1,38.57,27.4751,0.00255463,3.80038,0.005,56,1.24,1.29,37.35,0,0,0,0.951168,0.0488319
1,1,1,38.57,27.4751,0.00255463,3.80038,0.01,51,1.27,1.32,33.3,0,0,0,0.930889,0.0691112
1,1,1,28.07,16.4339,0.00867038,3.61902,0.075,-1,-1,-1,-1,-1,-1,0.92425,0,0.0757504
1,1,1,28.07,16.4339,0.00867038,3.61902,0.001,91,1.07,1.11,78.01,0,0,0,1,0
1,1,1,28.07,16.4339,0.00867038,3.61902,0.01,50,1.21,1.26,31.92,0,0,0,0.832127,0.167873
1,1,1,28.07,16.4339,0.00867038,3.61902,0.025,32,1.28,1.32,22.42,1,1,0,0.0868664,0.913134
1,1,1,28.07,16.4339,0.00867038,3.61902,0.05,-1,-1,-1,-1,-1,-1,0.882399,0,0.117601
1,1,1,28.07,16.4339,0.00867038,3.61902,0.1,-1,-1,-1,-1,-1,-1,0.882399,0,0.117601
1,1,1,28.07,16.4339,0.00867038,3.61902,0.005,60,1.17,1.21,44.16,0,0,0,0.903738,0.0962621
1,1,1,28.07,16.4339,0.00867038,3.61902,0,121,1.03,1.07,130.1,0,0,0,0.878273,0.121727
1,1,1,23.95,12.595,0.0446576,2.77013,0.001,74,1.07,1.11,48.93,0,0,0,1,0
1,1,1,23.95,12.595,0.0446576,2.77013,0.025,26,1.12,1.16,14.4,1,1,0,0.118238,0.881762
1,1,1,23.95,12.595,0.0446576,2.77013,0.005,37,1.09,1.13,24.38,0,0,0,0.877332,0.122668
1,1,1,23.95,12.595,0.0446576,2.77013,0.05,-1,-1,-1,-1,-1,-1,0.960226,0,0.0397736
1,1,1,23.95,12.595,0.0446576,2.77013,0.1,-1,-1,-1,-1,-1,-1,0.90034,0,0.0996596
1,1,1,23.95,12.595,0.0446576,2.77013,0.01,27,1.1,1.14,14.84,1,1,0,0.159377,0.840623
1,1,1,23.95,12.595,0.0446576,2.77013,0.075,-1,-1,-1,-1,-1,-1,0.904037,0,0.0959626
1,1,1,23.95,12.595,0.0446576,2.77013,0,108,1.03,1.07,84.88,0,0,0,0.926581,0.0734185
1,1,1,14.87,9.15669,0.0246141,3.38194,0,84,1.03,1.07,61.96,0,0,0,0.954887,0.0451126
1,1,1,14.87,9.15669,0.0246141,3.38194,0.075,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,14.87,9.15669,0.0246141,3.38194,0.001,81,1.04,1.08,52.65,0,0,0,0.962342,0.0376584
1,1,1,14.87,9.15669,0.0246141,3.38194,0.05,-1,-1,-1,-1,-1,-1,0.955696,0,0.0443036
1,1,1,14.87,9.15669,0.0246141,3.38194,0.1,-1,-1,-1,-1,-1,-1,0.976748,0,0.0232517
1,1,1,14.87,9.15669,0.0246141,3.38194,0.025,29,1.24,1.28,16.38,1,1,0,0.0882718,0.911728
1,1,1,14.87,9.15669,0.0246141,3.38194,0.01,40,1.16,1.2,20.56,0,0,0,0.714752,0.285248
1,1,1,14.87,9.15669,0.0246141,3.38194,0.005,54,1.09,1.13,38.06,0,0,0,1,0
1,1,1,100,52.7475,0.00158733,3.80166,0.025,32,1.31,1.36,19.94,1,1,0,0.121249,0.878751
1,1,1,100,52.7475,0.00158733,3.80166,0.075,-1,-1,-1,-1,-1,-1,0.914799,0,0.085201
1,1,1,100,52.7475,0.00158733,3.80166,0.001,153,1.13,1.18,142.6,0,0,0,1,0
1,1,1,100,52.7475,0.00158733,3.80166,0.01,52,1.27,1.32,35.09,0,0,0,0.818122,0.181878
1,1,1,100,52.7475,0.00158733,3.80166,0.05,-1,-1,-1,-1,-1,-1,0.890637,0,0.109363
1,1,1,100,52.7475,0.00158733,3.80166,0.1,-1,-1,-1,-1,-1,-1,0.896786,0,0.103214
1,1,1,100,52.7475,0.00158733,3.80166,0.005,73,1.23,1.28,52.71,0,0,0,0.948421,0.0515794
1,1,1,100,52.7475,0.00158733,3.80166,0,200,1.03,1.07,251.5,0,0,0,0.897169,0.102831
1,1,1,52.98,27.0319,0.0283914,2.42172,0.075,-1,-1,-1,-1,-1,-1,0.956031,0,0.0439689
1,1,1,52.98,27.0319,0.0283914,2.42172,0.001,53,1.09,1.13,38.38,0,0,0,1,0
1,1,1,52.98,27.0319,0.0283914,2.42172,0,134,1.03,1.07,135.4,0,0,0,0.95527,0.0447298
1,1,1,52.98,27.0319,0.0283914,2.42172,0.05,-1,-1,-1,-1,-1,-1,0.951804,0,0.0481961
1,1,1,52.98,27.0319,0.0283914,2.42172,0.025,18,1.11,1.15,8.208,1,1,0,0.0441855,0.955814
1,1,1,52.98,27.0319,0.0283914,2.42172,0.1,-1,-1,-1,-1,-1,-1,0.928552,0,0.0714477
1,1,1,52.98,27.0319,0.0283914,2.42172,0.005,29,1.1,1.14,14,0,0,0,0.73981,0.26019
1,1,1,52.98,27.0319,0.0283914,2.42172,0.01,21,1.1,1.15,11.42,1,1,0,0.0920475,0.907952
1,1,1,52.98,28.1236,0.00541282,3.63913,0,152,1.03,1.07,152.9,0,0,0,0.899304,0.100696
1,1,1,52.98,28.1236,0.00541282,3.63913,0.075,-1,-1,-1,-1,-1,-1,0.93165,0,0.0683497
1,1,1,52.98,28.1236,0.00541282,3.63913,0.001,98,1.08,1.13,72.26,0,0,0,1,0
1,1,1,52.98,28.1236,0.00541282,3.63913,0.005,77,1.17,1.21,56.76,0,0,0,0.951168,0.0488319
1,1,1,52.98,28.1236,0.00541282,3.63913,0.01,56,1.21,1.26,37.88,0,0,0,0.904031,0.095969
1,1,1,52.98,28.1236,0.00541282,3.63913,0.025,42,1.27,1.32,23.2,1,1,0,0.0980092,0.901991
1,1,1,52.98,28.1236,0.00541282,3.63913,0.1,-1,-1,-1,-1,-1,-1,0.95025,0,0.0497501
1,1,1,52.98,28.1236,0.00541282,3.63913,0.05,-1,-1,-1,-1,-1,-1,0.951804,0,0.0481961
1,1,1,32.9,21.9214,0.00405896,3.74847,0.01,49,1.26,1.3,30.8,0,0,0,0.95382,0.0461804
1,1,1,32.9,21.9214,0.00405896,3.74847,0.025,33,1.3,1.35,19.54,1,1,0,0.0885678,0.911432
1,1,1,32.9,21.9214,0.00405896,3.74847,0.075,-1,-1,-1,-1,-1,-1,0.856712,0,0.143288
1,1,1,32.9,21.9214,0.00405896,3.74847,0.001,104,1.12,1.16,88.88,0,0,0,0.962855,0.0371449
1,1,1,32.9,21.9214,0.00405896,3.74847,0.05,-1,-1,-1,-1,-1,-1,0.856712,0,0.143288
1,1,1,32.9,21.9214,0.00405896,3.74847,0.1,-1,-1,-1,-1,-1,-1,0.904741,0,0.0952595
1,1,1,32.9,21.9214,0.00405896,3.74847,0,132,1.03,1.07,126.2,0,0,0,0.926812,0.0731877
1,1,1,32.9,21.9214,0.00405896,3.74847,0.005,58,1.21,1.26,34.57,0,0,0,0.92293,0.07707
1,1,1,32.9,17.2032,0.0227788,3.13258,0.075,-1,-1,-1,-1,-1,-1,0.901327,0,0.0986731
1,1,1,32.9,17.2032,0.0227788,3.13258,0.01,40,1.1,1.15,19.73,1,1,0,0.0512712,0.948729
1,1,1,32.9,17.2032,0.0227788,3.13258,0.001,80,1.07,1.12,51.04,0,0,0,0.949347,0.050653
1,1,1,32.9,17.2032,0.0227788,3.13258,0.005,43,1.09,1.14,24.4,1,1,0,0.122257,0.877743
1,1,1,32.9,17.2032,0.0227788,3.13258,0.05,-1,-1,-1,-1,-1,-1,0.917885,0,0.0821154
1,1,1,32.9,17.2032,0.0227788,3.13258,0.025,37,1.16,1.2,18.63,1,1,0,0.070954,0.929046
1,1,1,32.9,17.2032,0.0227788,3.13258,0.1,-1,-1,-1,-1,-1,-1,0.898087,0,0.101913
1,1,1,32.9,17.2032,0.0227788,3.13258,0,120,1.03,1.07,99.45,0,0,0,0.928824,0.0711755
1,1,1,12.69,6.94199,0.0910231,2.55273,0,71,1.03,1.07,57.05,0,0,0,0.930031,0.0699689
1,1,1,12.69,6.94199,0.0910231,2.55273,0.075,-1,-1,-1,-1,-1,-1,0.899102,0,0.100898
1,1,1,12.69,6.94199,0.0910231,2.55273,0.025,20,1.12,1.16,11.66,1,1,0,0,1
1,1,1,12.69,6.94199,0.0910231,2.55273,0.05,-1,-1,-1,-1,-1,-1,0.899102,0,0.100898
1,1,1,12.69,6.94199,0.0910231,2.55273,0.1,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,12.69,6.94199,0.0910231,2.55273,0.005,37,1.08,1.12,23.9,0,0,0,0.898353,0.101647
1,1,1,12.69,6.94199,0.0910231,2.55273,0.001,70,1.04,1.07,55.42,0,0,0,0.886219,0.113781
1,1,1,12.69,6.94199,0.0910231,2.55273,0.01,26,1.09,1.13,22.2,0,1,0,0.328959,0.671041
1,1,1,72.79,48.1373,0.000859079,3.88326,0.005,64,1.28,1.33,45.57,0,0,0,0.947449,0.052551
1,1,1,72.79,48.1373,0.000859079,3.88326,0,200,1.03,1.07,226.8,0,0,0,1,0
1,1,1,72.79,48.1373,0.000859079,3.88326,0.01,45,1.31,1.36,31.59,0,0,0,0.860113,0.139887
1,1,1,72.79,48.1373,0.000859079,3.88326,0.05,-1,-1,-1,-1,-1,-1,0.915757,0,0.0842434
1,1,1,72.79,48.1373,0.000859079,3.88326,0.025,26,1.34,1.39,15.75,1,1,0,0.0665824,0.933418
1,1,1,72.79,48.1373,0.000859079,3.88326,0.1,-1,-1,-1,-1,-1,-1,0.911727,0,0.0882725
1,1,1,72.79,48.1373,0.000859079,3.88326,0.075,-1,-1,-1,-1,-1,-1,0.908293,0,0.0917075
1,1,1,72.79,48.1373,0.000859079,3.88326,0.001,120,1.2,1.25,109.7,0,0,0,0.958636,0.0413645
1,1,1,28.07,14.796,0.0265635,3.11676,0.005,43,1.09,1.13,23.17,1,1,0,0.235597,0.764403
1,1,1,28.07,14.796,0.0265635,3.11676,0.075,-1,-1,-1,-1,-1,-1,0.867575,0,0.132425
1,1,1,28.07,14.796,0.0265635,3.11676,0.05,-1,-1,-1,-1,-1,-1,0.898087,0,0.101913
1,1,1,28.07,14.796,0.0265635,3.11676,0,117,1.03,1.07,94.76,0,0,0,0.9553,0.0446997
1,1,1,28.07,14.796,0.0265635,3.11676,0.1,-1,-1,-1,-1,-1,-1,0.949347,0,0.050653
1,1,1,28.07,14.796,0.0265635,3.11676,0.01,39,1.1,1.15,20.99,1,1,0,0.193262,0.806738
1,1,1,28.07,14.796,0.0265635,3.11676,0.025,36,1.16,1.2,18.65,1,1,0,0.0478697,0.95213
1,1,1,28.07,14.796,0.0265635,3.11676,0.001,82,1.07,1.11,53.09,0,0,0,0.917341,0.0826589
1,1,1,2.21,1.75446,0.431179,1.80099,0,28,1.03,1.07,14.75,1,1,0,0.237317,0.762683
1,1,1,2.21,1.75446,0.431179,1.80099,0.05,-1,-1,-1,-1,-1,-1,0.906437,0,0.0935626
1,1,1,2.21,1.75446,0.431179,1.80099,0.1,-1,-1,-1,-1,-1,-1,0.908333,0,0.0916668
1,1,1,2.21,1.75446,0.431179,1.80099,0.005,34,1.04,1.07,18.26,0,0,0,0.880415,0.119585
1,1,1,2.21,1.75446,0.431179,1.80099,0.025,23,1.1,1.14,10.61,1,1,0,0.0754874,0.924513
1,1,1,2.21,1.75446,0.431179,1.80099,0.075,-1,-1,-1,-1,-1,-1,0.892916,0,0.107084
1,1,1,2.21,1.75446,0.431179,1.80099,0.001,34,1.04,1.07,16.25,0,0,0,0.85976,0.14024
1,1,1,2.21,1.75446,0.431179,1.80099,0.01,34,1.04,1.07,16.27,0,0,0,0.901988,0.0980116
1,1,1,6.72,3.87195,0.238772,1.87732,0.075,-1,-1,-1,-1,-1,-1,0.904229,0,0.0957715
1,1,1,6.72,3.87195,0.238772,1.87732,0,50,1.03,1.07,45.94,1,1,0,0.0926729,0.907327
1,1,1,6.72,3.87195,0.238772,1.87732,0.001,47,1.04,1.07,33.29,1,0,0,0.503027,0.496973
1,1,1,6.72,3.87195,0.238772,1.87732,0.05,-1,-1,-1,-1,-1,-1,0.901577,0,0.0984235
1,1,1,6.72,3.87195,0.238772,1.87732,0.005,45,1.06,1.1,29.63,1,1,0,0.357881,0.642119
1,1,1,6.72,3.87195,0.238772,1.87732,0.1,-1,-1,-1,-1,-1,-1,0.906437,0,0.0935626
1,1,1,6.72,3.87195,0.238772,1.87732,0.025,43,1.11,1.15,42.28,1,1,0,0.0921404,0.90786
1,1,1,6.72,3.87195,0.238772,1.87732,0.01,45,1.08,1.12,39.98,1,1,0,0.128685,0.871315
1,1,1,45.2,26.2639,0.00347014,3.75657,0.075,-1,-1,-1,-1,-1,-1,0.956036,0,0.0439644
1,1,1,45.2,26.2639,0.00347014,3.75657,0.005,64,1.22,1.26,45.58,0,0,0,1,0
1,1,1,45.2,26.2639,0.00347014,3.75657,0.025,27,1.31,1.36,15.28,1,1,0,0.130219,0.869781
1,1,1,45.2,26.2639,0.00347014,3.75657,0,146,1.03,1.07,128.5,0,0,0,1,0
1,1,1,45.2,26.2639,0.00347014,3.75657,0.05,-1,-1,-1,-1,-1,-1,0.950339,0,0.049661
1,1,1,45.2,26.2639,0.00347014,3.75657,0.1,-1,-1,-1,-1,-1,-1,0.904198,0,0.0958016
1,1,1,45.2,26.2639,0.00347014,3.75657,0.01,48,1.26,1.31,34.7,0,0,0,0.899447,0.100553
1,1,1,45.2,26.2639,0.00347014,3.75657,0.001,115,1.11,1.16,101.6,0,0,0,0.95112,0.04888
1,1,1,10.83,7.92708,0.0285819,3.35234,0,67,1.03,1.07,42.68,0,0,0,0.955442,0.0445577
1,1,1,10.83,7.92708,0.0285819,3.35234,0.075,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,10.83,7.92708,0.0285819,3.35234,0.005,60,1.1,1.14,40.58,0,0,0,0.857648,0.142352
1,1,1,10.83,7.92708,0.0285819,3.35234,0.01,43,1.15,1.2,22.18,1,0,0,0.809097,0.190903
1,1,1,10.83,7.92708,0.0285819,3.35234,0.001,63,1.04,1.07,45.18,0,0,0,0.881082,0.118918
1,1,1,10.83,7.92708,0.0285819,3.35234,0.05,-1,-1,-1,-1,-1,-1,0.976091,0,0.0239092
1,1,1,10.83,7.92708,0.0285819,3.35234,0.1,-1,-1,-1,-1,-1,-1,0.976091,0,0.0239092
1,1,1,10.83,7.92708,0.0285819,3.35234,0.025,-1,-1,-1,-1,-1,-1,0.837978,0,0.162022
1,1,1,38.57,23.2412,0.00405157,3.74264,0.005,61,1.21,1.26,39.44,0,0,0,0.881328,0.118672
1,1,1,38.57,23.2412,0.00405157,3.74264,0.075,-1,-1,-1,-1,-1,-1,0.856712,0,0.143288
1,1,1,38.57,23.2412,0.00405157,3.74264,0.01,46,1.26,1.3,29.18,0,0,0,0.906593,0.0934075
1,1,1,38.57,23.2412,0.00405157,3.74264,0.025,27,1.3,1.35,14.35,1,1,0,0.0969827,0.903017
1,1,1,38.57,23.2412,0.00405157,3.74264,0.05,-1,-1,-1,-1,-1,-1,0.898087,0,0.101913
1,1,1,38.57,23.2412,0.00405157,3.74264,0.1,-1,-1,-1,-1,-1,-1,0.859961,0,0.140039
1,1,1,38.57,23.2412,0.00405157,3.74264,0.001,107,1.11,1.15,96.45,0,0,0,1,0
1,1,1,38.57,23.2412,0.00405157,3.74264,0,139,1.03,1.07,126.3,0,0,0,0.928156,0.0718444
1,1,1,100,50.5254,0.0167105,2.28934,0.05,-1,-1,-1,-1,-1,-1,0.902532,0,0.0974681
1,1,1,100,50.5254,0.0167105,2.28934,0.075,-1,-1,-1,-1,-1,-1,0.902532,0,0.0974681
1,1,1,100,50.5254,0.0167105,2.28934,0.025,18,1.11,1.15,7.729,1,1,0,0.0495035,0.950497
1,1,1,100,50.5254,0.0167105,2.28934,0,171,1.03,1.07,190.3,0,0,0,0.948215,0.0517852
1,1,1,100,50.5254,0.0167105,2.28934,0.005,24,1.1,1.15,12.4,0,0,0,0.720874,0.279126
1,1,1,100,50.5254,0.0167105,2.28934,0.1,-1,-1,-1,-1,-1,-1,0.896786,0,0.103214
1,1,1,100,50.5254,0.0167105,2.28934,0.01,19,1.11,1.15,8.102,1,1,0,0.158452,0.841548
1,1,1,100,50.5254,0.0167105,2.28934,0.001,43,1.1,1.14,21.89,0,0,0,0.834426,0.165574
1,1,1,10.83,6.17587,0.0741499,2.85883,0.005,41,1.07,1.11,21.42,0,0,0,0.897715,0.102285
1,1,1,10.83,6.17587,0.0741499,2.85883,0.075,-1,-1,-1,-1,-1,-1,0.976748,0,0.0232517
1,1,1,10.83,6.17587,0.0741499,2.85883,0,65,1.03,1.07,37.51,0,0,0,1,0
1,1,1,10.83,6.17587,0.0741499,2.85883,0.025,-1,-1,-1,-1,-1,-1,0.861551,0,0.138449
1,1,1,10.83,6.17587,0.0741499,2.85883,0.05,-1,-1,-1,-1,-1,-1,0.899102,0,0.100898
1,1,1,10.83,6.17587,0.0741499,2.85883,0.1,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,10.83,6.17587,0.0741499,2.85883,0.001,63,1.04,1.07,45.47,0,0,0,0.886219,0.113781
1,1,1,10.83,6.17587,0.0741499,2.85883,0.01,29,1.09,1.13,13.31,1,1,0,0.19565,0.80435
1,1,1,14.87,8.47153,0.0373958,3.19188,0.025,31,1.21,1.25,19.56,1,1,0,0.113222,0.886778
1,1,1,14.87,8.47153,0.0373958,3.19188,0.075,-1,-1,-1,-1,-1,-1,0.95246,0,0.0475397
1,1,1,14.87,8.47153,0.0373958,3.19188,0,82,1.03,1.07,66.84,0,0,0,0.952801,0.047199
1,1,1,14.87,8.47153,0.0373958,3.19188,0.001,78,1.04,1.08,49.62,0,0,0,0.925197,0.0748033
1,1,1,14.87,8.47153,0.0373958,3.19188,0.05,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,14.87,8.47153,0.0373958,3.19188,0.1,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,14.87,8.47153,0.0373958,3.19188,0.01,38,1.1,1.14,20.22,1,1,0,0.239827,0.760173
1,1,1,14.87,8.47153,0.0373958,3.19188,0.005,44,1.08,1.12,24.41,0,1,0,0.48854,0.51146
1,1,1,38.57,19.8993,0.0281579,2.81287,0.075,-1,-1,-1,-1,-1,-1,0.890308,0,0.109692
1,1,1,38.57,19.8993,0.0281579,2.81287,0.025,28,1.12,1.16,16.47,1,1,0,0.0483551,0.951645
1,1,1,38.57,19.8993,0.0281579,2.81287,0.05,-1,-1,-1,-1,-1,-1,0.898087,0,0.101913
1,1,1,38.57,19.8993,0.0281579,2.81287,0.1,-1,-1,-1,-1,-1,-1,0.958038,0,0.0419616
1,1,1,38.57,19.8993,0.0281579,2.81287,0.005,34,1.1,1.14,17.11,1,0,0,0.690707,0.309293
1,1,1,38.57,19.8993,0.0281579,2.81287,0,128,1.03,1.07,108.9,0,0,0,1,0
1,1,1,38.57,19.8993,0.0281579,2.81287,0.01,29,1.1,1.14,17.21,1,1,0,0.102194,0.897806
1,1,1,38.57,19.8993,0.0281579,2.81287,0.001,69,1.08,1.12,49.05,0,0,0,0.949347,0.050653
1,1,1,2.59,1.80871,0.513459,1.55593,0.01,46,1.04,1.07,33.59,1,1,0,0.16758,0.83242
1,1,1,2.59,1.80871,0.513459,1.55593,0.075,-1,-1,-1,-1,-1,-1,0.841349,0,0.158651
1,1,1,2.59,1.80871,0.513459,1.55593,0.001,46,1.04,1.07,37.67,1,1,0,0.0492734,0.950727
1,1,1,2.59,1.80871,0.513459,1.55593,0.05,-1,-1,-1,-1,-1,-1,0.892916,0,0.107084
1,1,1,2.59,1.80871,0.513459,1.55593,0.1,-1,-1,-1,-1,-1,-1,0.841349,0,0.158651
1,1,1,2.59,1.80871,0.513459,1.55593,0,47,1.03,1.07,32.35,1,1,0,0.158815,0.841185
1,1,1,2.59,1.80871,0.513459,1.55593,0.005,46,1.04,1.07,45.9,1,1,0,0.0977806,0.902219
1,1,1,2.59,1.80871,0.513459,1.55593,0.025,64,1.11,1.15,56.51,0,0,0,0.757997,0.242003
1,1,1,4.89,3.74123,0.1153,2.75707,0.001,36,1.04,1.07,20.53,0,1,0,0.372775,0.627225
1,1,1,4.89,3.74123,0.1153,2.75707,0.075,-1,-1,-1,-1,-1,-1,0.899102,0,0.100898
1,1,1,4.89,3.74123,0.1153,2.75707,0,35,1.03,1.07,18.62,1,0,0,0.817818,0.182182
1,1,1,4.89,3.74123,0.1153,2.75707,0.01,28,1.07,1.11,13,1,1,0,0.142471,0.857529
1,1,1,4.89,3.74123,0.1153,2.75707,0.005,36,1.04,1.07,17.47,0,1,0,0.226531,0.773469
1,1,1,4.89,3.74123,0.1153,2.75707,0.05,-1,-1,-1,-1,-1,-1,0.899102,0,0.100898
1,1,1,4.89,3.74123,0.1153,2.75707,0.1,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,4.89,3.74123,0.1153,2.75707,0.025,-1,-1,-1,-1,-1,-1,0.83795,0,0.16205
1,1,1,23.95,15.1893,0.0086989,3.63134,0.075,-1,-1,-1,-1,-1,-1,0.917885,0,0.0821154
1,1,1,23.95,15.1893,0.0086989,3.63134,0.005,55,1.17,1.22,33.99,0,0,0,1,0
1,1,1,23.95,15.1893,0.0086989,3.63134,0.001,94,1.07,1.11,80.1,0,0,0,1,0
1,1,1,23.95,15.1893,0.0086989,3.63134,0,113,1.03,1.07,92.92,0,0,0,1,0
1,1,1,23.95,15.1893,0.0086989,3.63134,0.025,28,1.28,1.33,16.97,1,1,0,0.0864871,0.913513
1,1,1,23.95,15.1893,0.0086989,3.63134,0.05,-1,-1,-1,-1,-1,-1,0.90271,0,0.0972898
1,1,1,23.95,15.1893,0.0086989,3.63134,0.1,-1,-1,-1,-1,-1,-1,0.904741,0,0.0952595
1,1,1,23.95,15.1893,0.0086989,3.63134,0.01,44,1.22,1.26,24.63,0,0,0,0.85724,0.14276
1,1,1,3.04,2.08543,0.379348,1.85668,0.001,38,1.04,1.07,19.5,0,0,0,0.827514,0.172486
1,1,1,3.04,2.08543,0.379348,1.85668,0.075,-1,-1,-1,-1,-1,-1,0.906437,0,0.0935626
1,1,1,3.04,2.08543,0.379348,1.85668,0.025,24,1.11,1.15,11.74,1,1,0,0.0437843,0.956216
1,1,1,3.04,2.08543,0.379348,1.85668,0,30,1.03,1.07,14.8,1,1,0,0.275164,0.724836
1,1,1,3.04,2.08543,0.379348,1.85668,0.01,38,1.04,1.07,20.08,0,0,0,0.625128,0.374872
1,1,1,3.04,2.08543,0.379348,1.85668,0.05,-1,-1,-1,-1,-1,-1,0.892916,0,0.107084
1,1,1,3.04,2.08543,0.379348,1.85668,0.1,-1,-1,-1,-1,-1,-1,0.899102,0,0.100898
1,1,1,3.04,2.08543,0.379348,1.85668,0.005,38,1.04,1.07,19.5,0,0,0,0.813487,0.186513
1,1,1,72.79,36.9369,0.0207693,2.43399,0.025,18,1.11,1.15,10.14,1,1,0.0270075,0.0265926,0.9464
1,1,1,72.79,36.9369,0.0207693,2.43399,0,158,1.03,1.07,153.9,0,0,0,1,0
1,1,1,72.79,36.9369,0.0207693,2.43399,0.075,-1,-1,-1,-1,-1,-1,0.97699,0,0.0230099
1,1,1,72.79,36.9369,0.0207693,2.43399,0.001,49,1.09,1.14,29.59,0,0,0,0.949211,0.0507885
1,1,1,72.79,36.9369,0.0207693,2.43399,0.005,23,1.1,1.14,10.54,0,1,0,0.285898,0.714102
1,1,1,72.79,36.9369,0.0207693,2.43399,0.05,-1,-1,-1,-1,-1,-1,0.956031,0,0.0439689
1,1,1,72.79,36.9369,0.0207693,2.43399,0.1,-1,-1,-1,-1,-1,-1,0.950887,0,0.049113
1,1,1,72.79,36.9369,0.0207693,2.43399,0.01,18,1.1,1.15,8.339,1,1,0,0.146243,0.853757
